trial,features,formula,f1_class0,f1_class1,f1_class2,f1_macro
154,subscription_code;is_high_interaction;payment_interval;age;interaction_rate,(log(log((subscription_code * is_high_interaction))) - interaction_rate),0.6240438406210754,0.028729281767955802,0.03943661971830986,0.230736580702447
155,renewal_pressure;interaction_rate;contract_length;older_and_member;is_long_contract,((((renewal_pressure * interaction_rate) * contract_length) * older_and_member) + is_long_contract),0.6338104239805563,0.08341915550978372,0.36248331108144194,0.3599042968572606
156,freq_per_tenure;subscription_code;vip_inactive;is_low_frequency;is_older_group,((((freq_per_tenure * subscription_code) + vip_inactive))^2 - is_older_group),0.6242347233452697,0.07296137339055794,0.05485463521667581,0.2506835773175012
157,older_and_member;older_low_contract;is_low_frequency;new_inactive;renewal_pressure,((log((older_and_member * older_low_contract)) + new_inactive) + renewal_pressure),0.637270599827565,0.02097902097902098,0.29015544041450775,0.31613502040703123
158,payment_interval;frequent;is_low_frequency;older_low_contract;usage_cluster,((log((payment_interval * frequent)) - older_low_contract) - usage_cluster),0.6265201122544434,0.03418803418803419,0.14138438880706922,0.26736417841651555
159,subscription_type;older_and_member,(freq(subscription_type) - older_and_member),0.633303808680248,0.0,0.0,0.21110126956008268
160,is_high_payment_interval;renewal_pressure;is_long_contract;age;payment_per_freq,((log((is_high_payment_interval * renewal_pressure)) + age) * payment_per_freq),0.6175070198998901,0.04321988114532685,0.1894005212858384,0.2833758074436851
161,subscription_code;renewal_pressure;contract_length;vip_inactive;age,((((subscription_code * renewal_pressure) * contract_length) * vip_inactive) + age),0.6394243125160627,0.03617863199547767,0.347296813462227,0.3409665859912558
162,new_inactive;short_tenure_high_interval;is_low_frequency;interaction_per_freq;is_long_contract,((log((new_inactive * short_tenure_high_interval)) * interaction_per_freq) + is_long_contract),0.6397926117952042,0.005931198102016607,0.36493374108053006,0.33688585032591695
163,interaction_rate;older_low_contract;is_older_group;payment_per_freq;freq_per_tenure,((((interaction_rate * older_low_contract) * is_older_group) * payment_per_freq) + freq_per_tenure),0.6281760435571688,0.03611738148984198,0.02847380410022779,0.2309224097157462
164,payment_per_freq;renewal_pressure;tenure;interaction_per_freq;frequent,((((payment_per_freq * renewal_pressure) * tenure) * interaction_per_freq) + frequent),0.630391061452514,0.0,0.018443804034582133,0.21627828849569872
165,contract_length;is_high_payment_interval;is_older_group;vip_inactive;new_inactive,((((contract_length - is_high_payment_interval) * is_older_group))^2 - new_inactive),0.6287262872628726,0.0,0.35626702997275206,0.32833110574520824
166,is_long_contract;payment_freq_alignment;tenure;vip_low_interaction;subscription_code,sqrt(log(((is_long_contract + payment_freq_alignment))^2)),0.6385647973905407,0.0,0.32792925571112747,0.32216468436722273
167,vip_low_interaction;payment_interval;subscription_code;contract_length;vip_inactive,((((vip_low_interaction * payment_interval) - subscription_code) + contract_length) + vip_inactive),0.6401244974711451,0.0059417706476530005,0.368135593220339,0.3380672871130457
168,interaction_per_freq;older_and_member;vip_low_interaction;contract_length;payment_per_freq,(((sqrt(interaction_per_freq) / vip_low_interaction) - contract_length) - payment_per_freq),0.6316066956636351,0.005868544600938967,0.37078283655420896,0.336086025606261
169,gender_age_group;older_low_contract;subscription_code;interaction_rate;interaction_per_freq,sqrt((log((gender_age_group + older_low_contract)) + interaction_rate)),0.6211660032779208,0.08284652150823155,0.09484106305367379,0.26628452927994206
170,payment_interval;age;is_high_interaction;older_and_member;is_low_frequency,log((((payment_interval * age))^2 / older_and_member)),0.6314295849592054,0.09805924412665985,0.12545360290305857,0.2849808106629746
171,after_interaction;new_inactive;contract_length;usage_cluster;freq_per_tenure,log((((after_interaction * new_inactive))^2 / usage_cluster)),0.6316844919786097,0.002372479240806643,0.011890606420927468,0.2153158592134479
172,older_low_contract;is_long_contract;is_high_payment_interval;payment_per_freq;subscription_code,log((((older_low_contract * is_long_contract))^2 / payment_per_freq)),0.633303808680248,0.0,0.0,0.21110126956008268
173,is_high_payment_interval;usage_cluster;gender_age_group;interaction_per_freq;new_inactive,log((((is_high_payment_interval * usage_cluster))^2 / interaction_per_freq)),0.6198276908142216,0.05598243688254665,0.1850065760631302,0.2869389012532995
174,age;after_interaction;older_and_member;interaction_rate;is_high_interaction,((((age * after_interaction))^2 * interaction_rate))^2,0.6245855045002369,0.01405152224824356,0.15602189781021897,0.26488630818623315
175,is_high_interaction;freq_per_tenure;contract_ratio;vip_low_interaction;is_high_payment_interval,((log((is_high_interaction + freq_per_tenure)) - vip_low_interaction) + is_high_payment_interval),0.616917841516772,0.00823045267489712,0.2144927536231884,0.27988034927161914
176,freq_per_tenure;new_inactive,(freq_per_tenure * new_inactive),0.6309871823701372,0.018746338605741066,0.040160642570281124,0.2299647211820531
177,after_interaction;subscription_code;interaction_rate;usage_cluster;older_and_member,((((after_interaction + subscription_code))^2 / usage_cluster) - older_and_member),0.6300391614835291,0.05936319481921209,0.058595909342177996,0.24933275521497303
178,is_high_payment_interval;age;older_and_member;short_tenure_high_interval;is_low_frequency,((log(sqrt(is_high_payment_interval)))^2 / is_low_frequency),0.6260828845703582,0.0,0.163322445170322,0.2631351099135601
179,older_and_member;frequent;is_older_group;gender_age_group;new_inactive,sqrt((((older_and_member * frequent) * is_older_group) + gender_age_group)),0.6313730003452641,0.0790722192936215,0.04209328782707622,0.2508461691553206
180,renewal_pressure;is_low_frequency;interaction_rate;new_inactive;older_and_member,(log(log((renewal_pressure + is_low_frequency))) + older_and_member),0.6307074761665831,0.1016260162601626,0.2545757071547421,0.3289697331938293
181,gender_age_group;payment_freq_alignment;older_low_contract;short_tenure_high_interval;frequent,(log(log((gender_age_group + payment_freq_alignment))) + frequent),0.62386812166241,0.01643192488262911,0.11056268509378085,0.25028757721294
182,after_interaction;tenure;vip_inactive;is_older_group;age,(log(log((after_interaction + tenure))) + age),0.6319398654885929,0.11249377799900448,0.3488372093023256,0.36442361759664105
183,new_inactive;vip_low_interaction;is_older_group;freq_per_tenure;is_high_interaction,(log(log((new_inactive + vip_low_interaction))) + is_high_interaction),0.633303808680248,0.0,0.0,0.21110126956008268
184,interaction_rate;new_inactive;is_low_frequency;subscription_code;vip_inactive,(log(log((interaction_rate + new_inactive))) + vip_inactive),0.6224950770300012,0.03640375068946498,0.07692307692307693,0.24527396821418104
185,is_low_frequency;interaction_per_freq;is_long_contract;new_inactive;after_interaction,log(log(log((is_low_frequency + interaction_per_freq)))),0.6229092167493367,0.019506597819850834,0.08902691511387163,0.2438142432276864
186,is_high_payment_interval;new_inactive;vip_low_interaction;tenure;subscription_code,(log(log((is_high_payment_interval + new_inactive))) - subscription_code),0.5918827508455468,0.0,0.3794928949568125,0.32379188193411973
187,subscription_type;payment_interval,(freq(subscription_type) / payment_interval),0.6359979889391654,0.0,0.3371198241113961,0.32437260435018717
188,renewal_pressure;payment_per_freq;is_long_contract;contract_length;interaction_rate,(log(log((renewal_pressure + payment_per_freq))) + interaction_rate),0.6304839439167798,0.0071301247771836,0.058337919647771054,0.23198399611391143
189,frequent;tenure;subscription_code;usage_cluster;older_low_contract,((log((frequent + tenure)) - usage_cluster))^2,0.6193803866759842,0.013953488372093023,0.1069676153091266,0.24676716345240124
190,vip_low_interaction;gender_age_group;subscription_code;short_tenure_high_interval;is_older_group,sqrt(log(log((vip_low_interaction / gender_age_group)))),0.633303808680248,0.0,0.0,0.21110126956008268
191,freq_per_tenure;is_high_interaction;gender_age_group;interaction_per_freq;is_low_frequency,((((freq_per_tenure + is_high_interaction))^2 + interaction_per_freq) + is_low_frequency),0.626858842370167,0.026436781609195402,0.06981740064446831,0.24103767487461022
192,freq_per_tenure;interaction_per_freq;short_tenure_high_interval;usage_cluster;new_inactive,((log((freq_per_tenure * interaction_per_freq)) - usage_cluster) + new_inactive),0.6284294907982387,0.0,0.0625,0.23030983026607957
193,payment_per_freq;interaction_rate;is_long_contract;freq_per_tenure;frequent,(sqrt(sqrt((payment_per_freq + interaction_rate))) + frequent),0.6271207430340557,0.012903225806451613,0.28627145085803435,0.30876513989951393
194,payment_freq_alignment;vip_low_interaction;is_high_payment_interval;contract_ratio;is_older_group,((log((payment_freq_alignment / vip_low_interaction)))^2 + is_older_group),0.633303808680248,0.0,0.0,0.21110126956008268
195,interaction_per_freq;short_tenure_high_interval;is_high_payment_interval;frequent;age,(((log(interaction_per_freq) + is_high_payment_interval) + frequent) * age),0.6285377358490566,0.060240963855421686,0.13837095191364082,0.275716550539373
196,age;is_long_contract;renewal_pressure;frequent;is_older_group,((log((age)^2) * frequent) - is_older_group),0.6251433815095205,0.04535398230088496,0.06050605060506051,0.24366780480515535
197,payment_freq_alignment;gender_age_group;is_older_group;vip_low_interaction;interaction_per_freq,((log((payment_freq_alignment - gender_age_group)) - vip_low_interaction) + interaction_per_freq),0.6215717907351924,0.06998939554612937,0.030337078651685393,0.2406327549776691
198,older_and_member;interaction_rate;is_long_contract;age;contract_length,sqrt(log(((older_and_member * interaction_rate))^2)),0.6276483670841625,0.09841107124551512,0.0681081081081081,0.2647225154792619
199,usage_cluster;contract_ratio;tenure;vip_low_interaction;interaction_rate,sqrt(log(((usage_cluster + contract_ratio))^2)),0.6415737704918033,0.026744186046511628,0.3821273757919306,0.3501484441100819
200,is_long_contract;payment_interval;usage_cluster;age;vip_low_interaction,sqrt(log(((is_long_contract * payment_interval))^2)),0.6326294474978305,0.0,0.45505171042163883,0.3625603859731565
201,freq_per_tenure;contract_length;is_older_group;payment_per_freq;short_tenure_high_interval,sqrt(log(((freq_per_tenure * contract_length))^2)),0.6197148775435604,0.02796420581655481,0.21115368241805024,0.2862775885927218
202,after_interaction;is_older_group;short_tenure_high_interval;interaction_rate;payment_interval,(log(((after_interaction * is_older_group))^2) - payment_interval),0.6237985650467037,0.19001751313485113,0.3164983164983165,0.37677146489329044
203,usage_cluster;tenure;is_older_group;is_high_payment_interval;contract_length,(log(((usage_cluster * tenure))^2) - contract_length),0.6405363589479113,0.027602070155261643,0.3538083538083538,0.3406489276371756
204,gender_age_group;is_low_frequency;contract_length;payment_interval;subscription_code,(log(((gender_age_group * is_low_frequency))^2) - subscription_code),0.633303808680248,0.0,0.0,0.21110126956008268
205,payment_interval;after_interaction;new_inactive;payment_freq_alignment;usage_cluster,(log((sqrt(payment_interval))^2) - usage_cluster),0.637203495630462,0.0,0.3297196261682243,0.32230770726622876
206,vip_inactive;new_inactive;is_high_interaction;freq_per_tenure;is_long_contract,((((vip_inactive / new_inactive))^2 + freq_per_tenure) - is_long_contract),0.6242053496461557,0.013002364066193853,0.208207343412527,0.2818050190416255
207,after_interaction;contract_length;interaction_per_freq;tenure;payment_per_freq,sqrt(log(((after_interaction * contract_length))^2)),0.6369504323468518,0.0,0.27081649151172194,0.30258897461952455
208,older_and_member;usage_cluster;after_interaction;payment_interval;age,((log((older_and_member)^2) - payment_interval) - age),0.6316484096608156,0.06768558951965066,0.34821124361158434,0.3491817475973502
209,interaction_rate;older_low_contract;contract_length;contract_ratio;is_long_contract,((log((interaction_rate + older_low_contract)))^2)^2,0.6326258338386901,0.0163265306122449,0.2600671140939597,0.3030064928482982
210,older_and_member;tenure;contract_length;is_high_payment_interval;is_older_group,sqrt((((older_and_member * tenure) - contract_length) + is_high_payment_interval)),0.621135873472322,0.07903055848261328,0.41936407906044115,0.37317683700512544
211,payment_freq_alignment;older_and_member;is_older_group;vip_inactive;freq_per_tenure,((((payment_freq_alignment * older_and_member))^2 / vip_inactive) + freq_per_tenure),0.6251982778155449,0.03540833809251856,0.03395585738539898,0.23152082443115415
212,frequent;short_tenure_high_interval;subscription_code;payment_per_freq;is_long_contract,((log((frequent * short_tenure_high_interval)) * payment_per_freq) + is_long_contract),0.6385716161218328,0.03284258210645526,0.38095238095238093,0.3507888597268896
213,contract_length;is_high_interaction;older_and_member;is_low_frequency;usage_cluster,(log(((contract_length * is_high_interaction) * older_and_member)) + usage_cluster),0.6329906124273581,0.0,0.04029936672423719,0.22442999305053177
214,is_low_frequency;is_high_payment_interval;freq_per_tenure,log((is_low_frequency * is_high_payment_interval)),0.6260828845703582,0.0,0.163322445170322,0.2631351099135601
215,frequent;contract_ratio;renewal_pressure;contract_length;is_high_payment_interval,((((frequent * contract_ratio))^2 - contract_length) / is_high_payment_interval),0.6274460612142498,0.05308775731310943,0.2676167854315123,0.31605020131962386
216,vip_inactive;freq_per_tenure;payment_interval;after_interaction;is_high_payment_interval,log((((vip_inactive + freq_per_tenure) / payment_interval) + after_interaction)),0.6266651222054905,0.01625072547881602,0.11066398390342053,0.25119327719590906
